AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,combtxt,SUBDIV,ROADCOND,VIDEOT,VIDEOU
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,9,9,ATK,113321,,,,,9,9,UP,XXX,,0,294341E,9,9,17,4,50,PM,SPRINGFIELD,SANGAMON,17,4,,,TR391 HAMBUCH RD,0,B,4,2,1,1,1,4,78,2,1,2,1,MAIN,4,1,4,80,R,1,,1,2,2,2,2,4,8,5000,3,1,0,0,1,1,1,1L,,0,,7,105,,2009,CEN,Y,167,17C167,4,,,,,2,57,1,89,,,0,0,0,0,0,0,"TRAIN 304 OPERATING WITH LOCOMOTIVE E/69 AND 4 CARS STRUCK A DUMP TRUCK AT MP198.60, HAMBUCH RD CROS",SING.,,,,"TRAIN 304 OPERATING WITH LOCOMOTIVE E/69 AND 4 CARS STRUCK A DUMP TRUCK AT MP198.60, HAMBUCH RD CROS SING.   ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,9,9,ATK,113322,,,,,9,9,BNSF,XXX,,0,085700S,9,9,17,2,50,PM,TACOMA,PIERCE,53,8,,PUYALLUP,7TH STREET NW,30,D,1,3,2,1,1,4,69,2,1,2,1,MAIN ONE,4,1,13,69,E,2,1,1,3,3,3,3,2,8,2000,3,1,0,0,1,2,1,1L,,0,,1020306,161,,2009,PAC,Y,53,53C053,4,,,,,2,17,1,266,,,0,0,0,0,0,0,"TRAIN 507 OPERATING WITH CAB CAR 90278 IN THE LEAD, 12 CARS, AND LOCOMOTIVE E/467 PUSHING, STRUCK TH","E REAR OF A PICK-UP TRUCK AT MP32.20, 7TH STREET NW CROSSING.",,,,"TRAIN 507 OPERATING WITH CAB CAR 90278 IN THE LEAD, 12 CARS, AND LOCOMOTIVE E/467 PUSHING, STRUCK TH E REAR OF A PICK-UP TRUCK AT MP32.20, 7TH STREET NW CROSSING.   ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69637,,,,,9,10,CSX,69637,,2,353323V,9,10,18,10,45,AM,VISALIA,KENTON,21,3,,KENTON,WHITE VILLA CCLUB,0,A,4,2,1,1,1,4,53,2,1,1,1,MAIN,4,2,69,41,R,1,,1,2,2,2,2,4,8,1500,2,1,0,2,2,2,1,1L,,0,,7,244,,2009,APPALACHIAN,N,117,21C117,4,,,,,2,54,2,2,,,0,2,0,0,0,0,DRIVER OF AUTOMOBILE WAS APPROACHING CROSSING AND ATTEMPTED TO STOP BUT DID NOT STOP UNTIL THE FRONT, TIRES WERE ON THE TRACKS RESULTING IN THE AUTOMOBILE BEING STRUCK BY TRAIN Q54216. DRIVER OF VEHICL,E AND OCCUPANT WERE TRANSPORTED TO HOSPITAL.,,,DRIVER OF AUTOMOBILE WAS APPROACHING CROSSING AND ATTEMPTED TO STOP BUT DID NOT STOP UNTIL THE FRONT  TIRES WERE ON THE TRACKS RESULTING IN THE AUTOMOBILE BEING STRUCK BY TRAIN Q54216. DRIVER OF VEHICL E AND OCCUPANT WERE TRANSPORTED TO HOSPITAL.  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69685,,,,,9,10,CSX,69685,,0,050381C,9,10,20,7,55,PM,UNION CITY,FULTON,13,3,,UNION CITY,WEST BROOK PL.,0,A,4,2,1,1,1,4,64,4,1,1,1,MAIN,3,2,29,30,E,1,1,1,2,1,2,2,5,8,4000,3,2,0,0,0,2,1,1L,,0,,102030607,258,,2009,ATLANTA,Y,121,13C121,4,,,,,2,40,1,2,,,0,0,0,0,0,0,DRIVER GOT VEHICLE STUCK ON CROSSING PRIOR TO TRAINS ARRIVAL AND WAS UNABLE TO MOVE VEHICLE PRIOR TO, BEING STRUCK. DRIVER WAS NOT IN VEHICLE AT TIME OF IMPACT. PROTECTION ALSO AT CROSSING: ADVANCE WAR,NING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,DRIVER GOT VEHICLE STUCK ON CROSSING PRIOR TO TRAINS ARRIVAL AND WAS UNABLE TO MOVE VEHICLE PRIOR TO  BEING STRUCK. DRIVER WAS NOT IN VEHICLE AT TIME OF IMPACT. PROTECTION ALSO AT CROSSING: ADVANCE WAR NING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69688,,,,,9,10,NS,XXX,,0,904724U,9,10,20,7,45,PM,NORTH CHARLESTON,BERKELEY,45,3,,NORTH CHARLESTON,NOISETTE BLVD,3,A,3,3,2,1,2,4,78,4,1,7,2,NAVY YARD LEAD,1,3,16,3,R,1,,1,2,2,2,2,3,8,1500,3,1,0,0,2,2,1,1L,,0,,7,204,,2009,FLORENCE,Y,15,45C015,4,,,,,2,33,1,2,,,0,0,0,0,0,0,Y20920 SHOVING TO INTERCHANGE WITH PORT RAILROAD. CONDUCTOR PLACED TWO FUSES AND FLAGGED CROSSING WI,TH LANTERN. MOTORIST SHOT ACROSS CROSSING DISREGARDING FUSES AND FLAGMEN AND HIT THE SIDE OF NYC 576,302,,,Y20920 SHOVING TO INTERCHANGE WITH PORT RAILROAD. CONDUCTOR PLACED TWO FUSES AND FLAGGED CROSSING WI TH LANTERN. MOTORIST SHOT ACROSS CROSSING DISREGARDING FUSES AND FLAGMEN AND HIT THE SIDE OF NYC 576 302.  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69710,,,,,9,10,CSX,69710,,0,623101H,9,10,21,1,15,PM,MULBERRY,POLK,12,3,,BARTOW,PRIVATE ROAD,0,M,4,2,1,1,1,4,81,2,1,1,1,VALRICO MAIN,3,2,89,25,E,1,,1,2,2,2,2,4,8,900,3,2,0,0,0,2,1,1L,,0,,807,222,,2009,JACKSONVILLE,N,105,12C105,4,,,,,2,49,1,2,,,0,0,0,0,0,0,HIGHWAY USER WAS OPERATING AN ATV WITH A PERSONAL TRAILER ATTACHED.  WHEN TRANSVERSING OVER THE CROS,SING THE TRAILER BECAME DETACHED AND STUCK ON THE CROSSING. THE TRAILER WAS STRUCK ON THE CROSSING B,Y O80821. NO INJURIES.,,,HIGHWAY USER WAS OPERATING AN ATV WITH A PERSONAL TRAILER ATTACHED.  WHEN TRANSVERSING OVER THE CROS SING THE TRAILER BECAME DETACHED AND STUCK ON THE CROSSING. THE TRAILER WAS STRUCK ON THE CROSSING B Y O80821. NO INJURIES.  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,SCAX,120809,,,,,9,12,SCAX,120809,,0,026132K,9,12,8,3,5,PM,RIALTO,SAN BERNARDINO,6,7,,RIALTO,PEPPER AVENUE,0,E,2,2,2,1,1,4,70,2,1,3,1,MAIN,4,2,4,64,R,4,1,2,3,1,2,2,4,8,2500,3,2,0,0,1,1,1,3L,,0,,1,305,,2009,SYSTEM,Y,71,06C071,4,,,,,2,,,20,,,0,0,0,0,0,0,AN OMNI ACCESS VAN STOPPED ON THE CROSSING AT PEPPER AVENUE AND WAS STRUCK BY TRAIN 329.  THE VEHICL,E HAD BEEN INVOLVED IN A COLLISION PRIOR TO BEING STRUCK BY THE TRAIN.  NO REPORTED INJURIES TO PASS,ENGERS OR CREW.  DRIVER WAS NOT IN THE VAN AT THE TIME OF THE COLLISION.  NOTE: QUES. 28 UPDATED 1/2,5/10.,,AN OMNI ACCESS VAN STOPPED ON THE CROSSING AT PEPPER AVENUE AND WAS STRUCK BY TRAIN 329.  THE VEHICL E HAD BEEN INVOLVED IN A COLLISION PRIOR TO BEING STRUCK BY THE TRAIN.  NO REPORTED INJURIES TO PASS ENGERS OR CREW.  DRIVER WAS NOT IN THE VAN AT THE TIME OF THE COLLISION.  NOTE: QUES. 28 UPDATED 1/2 5/10. ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209CB001,,,,,9,12,UP,1209CB001,,0,817571E,9,12,1,9,40,AM,THUMEL,MERRICK,31,6,,,21ST ROAD,3,C,1,3,1,1,1,2,36,2,1,1,1,NO. 1 MAIN,5,3,42,70,E,4,,1,,2,2,2,3,8,2000,3,1,0,0,1,2,1,1L,,0,,7,78,,2009,COUNCIL BLUFFS SU,Y,121,31C121,4,,,,,2,54,1,2,,,0,0,0,0,0,0,TRAIN CLIPPED THE FRONT BUMPER DRIVER SIDE OF TRACTOR TRAILER RIG/ NO INJURIES,,,,,TRAIN CLIPPED THE FRONT BUMPER DRIVER SIDE OF TRACTOR TRAILER RIG/ NO INJURIES    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209CB002,,,,,9,12,UP,1209CB002,,1,817557J,9,12,3,1,5,AM,HAVENS,MERRICK,31,6,,,28TH STREET,0,C,1,2,1,1,1,4,15,4,2,1,1,NO. 2 MAIN,5,3,73,50,R,3,,1,,2,2,2,4,8,10000,2,1,0,1,1,1,1,1L,,0,,7,0,,2009,COUNCIL BLUFFS SU,Y,121,31C121,4,,,,,2,63,1,2,,,0,1,0,0,0,0,,,,,,    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209CB022,,,,,9,12,UP,1209CB022,,6,816884R,9,12,24,10,20,PM,MERCER,DODGE,31,6,,,DOWNING STREET,0,E,4,1,1,1,1,4,11,4,6,1,1,NO. 1 MAIN,5,4,123,40,R,4,1,1,2,2,2,2,5,8,1200,2,1,0,6,6,2,1,1L,,0,,103040607,58,,2009,COUNCIL BLUFFS SU,Y,53,31C053,4,,,,,2,28,2,2,,,0,6,0,0,0,0,DRIVER'S ACTIONS: DROVE AROUND OR THROUGH GATES - STOPPED;,,,,,DRIVER'S ACTIONS: DROVE AROUND OR THROUGH GATES - STOPPED;    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69758,,,,,9,10,UP,XXX,,0,167579M,9,10,21,5,15,PM,WATSEKA,IROQUOIS,17,4,,WOODLAND,CR-1500 N,,A,4,3,1,1,2,2,63,2,2,1,1,2,4,2,125,45,E,1,,1,2,2,2,2,3,8,2500,3,2,0,0,1,2,1,1L,,0,,711,198,,2009,CHICAGO,Y,75,17C075,4,,,,,2,35,1,2,,,0,0,0,0,0,0,VEHICLE RAN THROUGH A CROSSING AND STRUCK TRAIN Q64819. THE INCIDENT RESULTED IN NO INJURIES. THE SP,EED OF THE VEHICLE IS UNKNOWN. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS.,,,,VEHICLE RAN THROUGH A CROSSING AND STRUCK TRAIN Q64819. THE INCIDENT RESULTED IN NO INJURIES. THE SP EED OF THE VEHICLE IS UNKNOWN. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS.   ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69765,,,,,9,10,CSX,69765,,0,513789G,9,10,10,2,9,PM,WEST MANSFIELD,LOGAN,39,2,,WEST MANSFIELD,CR 20,40,E,3,3,1,1,1,4,55,2,2,1,1,SINGLE MAIN TRACK,4,2,33,45,E,2,,1,2,2,2,2,3,8,1000,3,1,0,0,1,2,1,1L,,0,,711,231,,2009,GREAT LAKE,Y,91,39C091,4,,,,,2,,2,2,,,0,0,0,0,0,0,Q12309 MOVING SOUTH ON SCOTTSLAWN SECONDARY STRUCK VAN THAT DID NOT STOP AT ROAD CROSSING. VAN FLED,THE SCENE AND NO INJURIES REPORTED. DRIVERS AGE AND GENDER IS UNKNOWN. PROTECTION ALSO AT CROSSING:,PAVEMENT MARKINGS (STOP LINES).,,,Q12309 MOVING SOUTH ON SCOTTSLAWN SECONDARY STRUCK VAN THAT DID NOT STOP AT ROAD CROSSING. VAN FLED THE SCENE AND NO INJURIES REPORTED. DRIVERS AGE AND GENDER IS UNKNOWN. PROTECTION ALSO AT CROSSING: PAVEMENT MARKINGS (STOP LINES).  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69769,,,,,9,10,CSX,69769,,0,843502P,9,10,17,11,32,AM,CLINTON,LAURENS,45,3,,CLINTON,BELL ST,0,A,,2,1,1,1,4,65,2,1,1,1,SINGLE MAIN TRACK,3,2,101,40,E,1,1,1,2,2,2,2,4,8,4000,3,1,0,0,1,2,1,1L,,0,,1030611,184,,2009,FLORENCE,Y,59,45C059,4,,,,,2,72,1,2,,,0,0,0,0,0,0,"N11512 COLLIDED WITH VEHICLE ON BELL STREET CROSSING, NO INJURIES REPORTED. DRIVERS DIRECTION IS UNK",NOWN AT THIS TIME. PROTECTION ALSO AT CROSSING: PAVEMENT MARKINGS (RR XING SYMBOLS).,,,,"N11512 COLLIDED WITH VEHICLE ON BELL STREET CROSSING, NO INJURIES REPORTED. DRIVERS DIRECTION IS UNK NOWN AT THIS TIME. PROTECTION ALSO AT CROSSING: PAVEMENT MARKINGS (RR XING SYMBOLS).   ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69837,,,,,9,10,CSX,69837,,0,155350W,9,10,27,12,2,PM,AVILLA,NOBLE,18,4,,AVILLA,100 N CR,0,M,2,2,1,1,1,2,52,2,2,1,1,#2 MAIN,4,3,105,48,E,3,1,1,2,2,2,2,5,8,1000,3,2,0,0,1,2,1,1L,,0,,1030611,282,,2009,CHICAGO,Y,113,18C113,4,,,,,2,54,1,2,,,0,0,0,0,0,0,TRACTOR OPERATOR PULLING FARM EQUIPMENT SAW CROSSING SIGNALS BEGIN TO FLASH AND CONTINUED MOVING OVE,R CROSSING WHEN THE GATES LOWERED. THE TRACTOR STOPPED WITH THE FARM EQUIPMENT ON THE CROSSING AND W,AS STRUCK BY EASTBOUND TRAIN Q38627. PROTECTION ALSO AT CROSSING: ADVANCE WARNING.,,,TRACTOR OPERATOR PULLING FARM EQUIPMENT SAW CROSSING SIGNALS BEGIN TO FLASH AND CONTINUED MOVING OVE R CROSSING WHEN THE GATES LOWERED. THE TRACTOR STOPPED WITH THE FARM EQUIPMENT ON THE CROSSING AND W AS STRUCK BY EASTBOUND TRAIN Q38627. PROTECTION ALSO AT CROSSING: ADVANCE WARNING.  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209CB028,,,,,9,12,UP,1209CB028,,0,817618X,9,12,25,10,10,PM,LOCKWOOD,HALL,31,6,,,SHADY BEND ROAD,0,E,2,2,1,1,1,4,17,4,6,1,1,NO. 1 MAIN,5,5,53,17,E,4,1,1,,2,2,2,5,8,8000,3,2,0,0,1,2,1,1L,,0,,1030607,63,,2009,COUNCIL BLUFFS SU,Y,79,31C079,4,,,,,2,,,2,,,0,0,0,0,0,0,DRIVER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED);,,,,,DRIVER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED);    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209FW010,,,,,9,12,UP,1209FW010,,3,794926K,9,12,9,8,10,AM,DALLAS,DALLAS,48,5,,DALLAS,WESTMORELAND ROAD,0,A,1,2,1,1,1,4,26,2,1,1,1,NO. 1 MAIN,5,2,57,37,R,4,1,1,,2,2,2,5,8,10000,2,1,0,3,3,2,1,1L,,0,,102030607,63,,2009,FORT WORTH SU,Y,113,48C113,4,,,,,2,32,1,2,,,0,3,0,0,0,0,DRIVER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED);,,,,,DRIVER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED);    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209FW012,,,,,9,12,GMC,XXX,,0,440578F,9,12,14,5,20,PM,ARLINGTON,TARRANT,48,5,,ARLINGTON,PRIVATE,15,C,3,3,1,1,1,4,56,3,1,7,4,TRACK 804,1,2,1,7,R,3,,,,2,2,2,3,8,8000,3,1,0,0,1,2,1,1L,,0,,12,0,,2009,FORT WORTH SU,N,439,48C439,4,,,,,2,50,1,2,,,0,0,0,0,0,0,,,,,,    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209HO026,,,,,9,12,UP,1209HO026,,0,748699J,9,12,16,11,30,PM,HOUSTON,HARRIS,48,5,,HOUSTON,UP PRIVATE ROAD,10,C,3,3,6,1,1,4,55,4,2,8,2,TRACK 803,1,1,0,6,E,1,,1,,2,2,2,3,2,500,3,1,0,0,1,2,1,1L,,0,,8,0,,2009,HOUSTON SU,N,201,48C201,4,,,,,2,50,1,2,,,0,0,0,0,0,0,,,,,,    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209HO037,,,,,9,12,UP,1209HO037,,0,758528K,9,12,22,4,30,PM,HOUSTON,HARRIS,48,5,,HOUSTON,SHERWIN ST,0,D,1,2,6,1,1,4,68,2,3,8,1,NO. 1 MAIN,3,2,0,25,R,3,1,1,,1,2,2,5,8,500,3,1,0,0,1,2,1,1L,,0,,102030607,58,,2009,HOUSTON SU,Y,201,48C201,4,,,,,2,42,2,2,,,0,0,0,0,0,0,DRIVER'S ACTIONS: DROVE AROUND OR THROUGH GATES - STOPPED;,,,,,DRIVER'S ACTIONS: DROVE AROUND OR THROUGH GATES - STOPPED;    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69838,,,,,9,10,CSX,69838,,0,928697T,9,10,26,12,15,PM,BIRMINGHAM,JEFFERSON,1,3,,BIRMINGHAM,BOYLES TERMINAL,10,C,1,3,A,1,2,4,65,2,1,7,2,BACK LEAD,1,1,5,5,R,2,,1,2,2,2,2,3,8,50000,3,1,0,0,1,2,1,1L,,0,,7,172,,2009,ATLANTA,Y,73,01C073,4,,,,,2,52,1,2,,,0,0,0,0,0,0,Y19026 WAS COMING OUT OF AN INDUSTRY AND ENTERED A CROSSING WHEN THE ENGINE WAS STRUCK BY A TRUCK DR,IVER WHO WAS TALKING ON A CELL PHONE AND FAILED TO STOP AT THE CROSSING.,,,,Y19026 WAS COMING OUT OF AN INDUSTRY AND ENTERED A CROSSING WHEN THE ENGINE WAS STRUCK BY A TRUCK DR IVER WHO WAS TALKING ON A CELL PHONE AND FAILED TO STOP AT THE CROSSING.   ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69845,,,,,9,10,CSX,69845,,0,631974A,9,10,21,2,12,AM,GOOSE CREEK,BERKELEY,45,3,,GOOSE CREEK,RED BANK ROAD,,A,3,3,1,1,2,4,60,4,1,1,1,MAIN LINE,4,2,70,30,E,1,1,1,1,1,2,2,1,8,500,3,1,0,0,1,2,1,1L,,0,,10203060711,268,,2009,FLORENCE,Y,15,45C015,4,,,,,2,,,2,,,0,0,0,0,0,0,Q49320 HAD A VEHICLE COLLIDE WITH THEIR TRAIN AND LEFT THE SCENE. THIS WAS AT THE RED BANK ROAD CROS,"SING. VEHICLE SPEED, DRIVERS AGE AND GENDER ARE UNKNOWN AT THIS TIME. PROTECTION ALSO AT CROSSING: A",DVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,"Q49320 HAD A VEHICLE COLLIDE WITH THEIR TRAIN AND LEFT THE SCENE. THIS WAS AT THE RED BANK ROAD CROS SING. VEHICLE SPEED, DRIVERS AGE AND GENDER ARE UNKNOWN AT THIS TIME. PROTECTION ALSO AT CROSSING: A DVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).  ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69846,,,,,9,10,CSX,69846,,0,234627J,9,10,27,2,40,PM,HUDSONVILLE,OTTAWA,26,4,,ZEELAND,76TH AVE.,10,D,2,3,1,1,1,2,60,2,2,1,1,MAINLINE,4,2,53,25,E,3,,1,2,2,2,2,3,8,3000,3,1,0,0,1,2,1,1L,,0,,711,244,,2009,DETROIT,Y,139,26C139,4,,,,,2,32,1,2,,,0,0,0,0,0,0,TRAIN D70027 TRAVELING EAST STRUCK A PRIVATELY OWNED PICKUP TRUCK TRAVELING SOUTH ON 76TH AVENUE. TH,E DRIVER OF THE VEHICLE FAILED TO STOP FOR WARNING SIGNS AND WAS STRUCK ON THE RIGHT FRONT FENDER. P,ROTECTION ALSO AT CROSSING: ADVANCE WARNING.,,,TRAIN D70027 TRAVELING EAST STRUCK A PRIVATELY OWNED PICKUP TRUCK TRAVELING SOUTH ON 76TH AVENUE. TH E DRIVER OF THE VEHICLE FAILED TO STOP FOR WARNING SIGNS AND WAS STRUCK ON THE RIGHT FRONT FENDER. P ROTECTION ALSO AT CROSSING: ADVANCE WARNING.  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,10,CSX,69848,,,,,9,10,CSX,69848,,0,347603J,9,10,27,5,58,AM,SINGLETON,BLOUNT,47,3,,ALCOA,HUNT RD,0,A,3,1,1,1,1,4,58,4,3,1,1,MAIN,4,3,110,45,E,1,1,1,2,2,2,2,4,8,1000,3,2,0,0,0,2,1,1L,,0,,1030611,319,,2009,APPALACHIAN,Y,9,47C009,4,,,,,2,67,1,2,,,0,0,0,0,0,0,HIGHWAY USER WAS DRIVING EASTBOUND ON HUNT ROAD. DRIVER SWERVED TO MISS AN ONCOMING VEHICLE AND DROV,E OFF THE SOUTH SIDE OF THE CROSSING AND GOT STUCK.  DRIVER GOT OUT OF VEHICLE AND N26225 STRUCK VEH,ICLE ON CROSSING. NO INJURIES INVOLVED IN INCIDENT. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND, PAVEMENT MARKINGS.,,HIGHWAY USER WAS DRIVING EASTBOUND ON HUNT ROAD. DRIVER SWERVED TO MISS AN ONCOMING VEHICLE AND DROV E OFF THE SOUTH SIDE OF THE CROSSING AND GOT STUCK.  DRIVER GOT OUT OF VEHICLE AND N26225 STRUCK VEH ICLE ON CROSSING. NO INJURIES INVOLVED IN INCIDENT. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND  PAVEMENT MARKINGS. ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,12,UP,1209KC006,,,,,9,12,UP,1209KC006,,0,605579X,9,12,9,10,45,AM,TRENTON,GRUNDY,29,6,,TRENTON,1ST STREET,8,A,3,3,6,1,1,4,8,2,1,8,1,SINGLE MAIN,4,2,0,56,R,1,,1,,2,2,2,3,8,5000,1,1,3,0,3,2,1,1L,,3,,7,0,,2009,KANSAS CITY SU,Y,79,29C079,4,,,,,2,24,2,4,,,3,0,0,0,0,0,,,,,,    ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
